Unnamed: 0,id,year,zip_code,city,state,climate,building_class,facility_type,floor_area,year_built,number_of_people,occupant_density,operating_hours,lighting,air_flow_control,heating,heating_fuel,cooling,wall_type,wall_insulation_r_value,roof_ceiling,window_glass_layers,window_glass_type,energy_star_label,energy_star_rating,leed_score,electric_eui,fuel_eui,site_eui,source_eui,ghg_emissions_int,data_source
9714,1006290013,2019,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,25100.0,1910,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,57,Unknown,25.5893876181,66.3353975169,91.924785135,150.0028445137,5.5564929807,New York City Benchmarking and Audit Ordinances
9715,1006290013,2020,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,25100.0,1910,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,73,Unknown,18.186544369,55.8704362876,74.0569806566,115.7697074206,4.4124437161,New York City Benchmarking and Audit Ordinances
10008,1006440010,2020,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,24641.0,2013,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,89.6720658936,27.7182643304,117.390330224,310.6744644527,8.5977652214,New York City Benchmarking and Audit Ordinances
10015,1006450029,2012,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,129835.0,1905,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,0,Unknown,69.0281881091,28.4599663442,97.4881544533,246.6314753239,7.9166126674,New York City Benchmarking and Audit Ordinances
10016,1006450029,2013,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,129835.0,1905,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,62,Unknown,57.7008825132,14.4909571991,72.1918397123,196.3962761504,6.0041789004,New York City Benchmarking and Audit Ordinances
10017,1006450029,2014,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,129835.0,1905,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,70,Unknown,52.6166462491,10.8752407286,63.4918869777,176.6352719873,5.2420138526,New York City Benchmarking and Audit Ordinances
10018,1006450029,2015,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,129835.0,1905,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,75,Unknown,48.9604270357,10.900782681,59.8612097167,165.1815627073,4.8221113949,New York City Benchmarking and Audit Ordinances
10019,1006450029,2016,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,129835.0,1905,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,83,Unknown,42.0797012514,11.4035472066,53.4832484581,144.1039864964,4.1690641776,New York City Benchmarking and Audit Ordinances
10020,1006450029,2017,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,129835.0,1905,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,83,Unknown,42.3612499342,10.5034203602,52.8646702944,144.0429161716,4.0342887980,New York City Benchmarking and Audit Ordinances
10021,1006450029,2018,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,129835.0,1905,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,58,Unknown,58.2757461815,10.6256307357,68.9013769173,194.1427552825,5.1951168026,New York City Benchmarking and Audit Ordinances
10022,1006450029,2019,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,129835.0,1905,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,56,Unknown,64.7204709829,10.5011955459,75.2216665288,214.2485342096,5.7006278636,New York City Benchmarking and Audit Ordinances
10023,1006450029,2020,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,129835.0,1905,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,70,Unknown,52.0260990884,29.57947065345,88.293464214,201.4426845194,6.0603310422,New York City Benchmarking and Audit Ordinances
10024,1006450035,2011,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,76482.0,2010,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,0,Unknown,47.1118174693,7.961101015,55.0729184843,156.2902629194,4.5627827759,New York City Benchmarking and Audit Ordinances
10025,1006450035,2012,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,76482.0,2010,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,43,Unknown,51.3113371313,12.9165107851,64.2278479164,174.6799349166,5.4476454111,New York City Benchmarking and Audit Ordinances
10026,1006450035,2013,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,76482.0,2010,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,22,Unknown,69.3201393792,15.9760492665,85.2961886457,234.4400893805,7.1378562662,New York City Benchmarking and Audit Ordinances
10027,1006450035,2014,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,76482.0,2010,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,26,Unknown,65.3933043069,15.0357927355,80.4290970424,221.122557896,6.5962850761,New York City Benchmarking and Audit Ordinances
10028,1006450035,2015,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,76482.0,2010,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,21,Unknown,68.6282863942,19.2804777595,87.9087641537,235.7373209252,6.9723196922,New York City Benchmarking and Audit Ordinances
10029,1006450035,2017,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,76482.0,2010,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,64.7868668857,12.17370333,76.9605702156,216.2131505175,5.9635385283,New York City Benchmarking and Audit Ordinances
10030,1006450035,2018,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,76482.0,2010,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,69.1916583256,14.9430995063,84.1347578318,232.9520616238,6.2918331791,New York City Benchmarking and Audit Ordinances
10031,1006450035,2019,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,76482.0,2010,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,64,Unknown,63.8896943806,19.6352177046,83.5249120853,221.230618945,6.1197194380,New York City Benchmarking and Audit Ordinances
10032,1006450035,2020,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,76482.0,2010,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,64,Unknown,50.1410848411,15.736980954,65.8780657951,173.9668364028,4.8201726775,New York City Benchmarking and Audit Ordinances
10035,1006457501,2018,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,55497.0,2016,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,95,Unknown,6.9118335608,36.223394008,43.1352275688,59.7377210893,2.4730623249,New York City Benchmarking and Audit Ordinances
10036,1006457501,2019,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,55497.0,2016,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,97,Unknown,6.2676732087,36.3358058054,42.6034790141,57.8330899711,2.4278453368,New York City Benchmarking and Audit Ordinances
10037,1006457501,2020,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,55497.0,2016,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,93,Unknown,5.4593531911,33.8087535328,39.2681067238,52.6415602293,2.2294017250,New York City Benchmarking and Audit Ordinances
10038,1006460001,2020,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,143299.0,2019,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,84,Unknown,39.5976598493,0.6804851501,40.2781449994,125.0511613344,3.1827056747,New York City Benchmarking and Audit Ordinances
10039,1006460018,2019,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,31000.0,2006,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,5,Unknown,102.1559306611,29.4592098273,131.6151404884,351.7017925945,9.6822373102,New York City Benchmarking and Audit Ordinances
10040,1006460018,2020,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,31000.0,2006,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,9,Unknown,72.7476719549,29.5238450115,102.2715169663,259.4277272003,7.3487895445,New York City Benchmarking and Audit Ordinances
10041,1006460030,2018,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,32273.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,52,Unknown,32.7726538533,19.0296244072,51.8022782605,122.887238727,3.6148902060,New York City Benchmarking and Audit Ordinances
10042,1006460030,2019,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,32273.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,75,Unknown,33.8349984038,17.0288619141,50.8638603179,124.1221999977,3.5930472313,New York City Benchmarking and Audit Ordinances
10043,1006460030,2020,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,32273.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,88,Unknown,24.1127311415,15.1392217166,39.2519528581,91.6101585869,2.7201239238,New York City Benchmarking and Audit Ordinances
10044,1006460038,2017,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,37400.0,1920,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,26.6085478426,20.3951789319,47.0037267746,104.9657781045,3.2668512633,New York City Benchmarking and Audit Ordinances
10045,1006460038,2018,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,37400.0,1920,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,44,Unknown,38.6659257051,21.0349901106,59.7009158157,143.4977463301,4.1896946602,New York City Benchmarking and Audit Ordinances
10046,1006460038,2019,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,37400.0,1920,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,74,Unknown,29.7152376483,19.0673781269,48.7826157752,113.326593249,3.3739425864,New York City Benchmarking and Audit Ordinances
10047,1006460038,2020,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,37400.0,1920,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,68,Unknown,30.1404368297,16.2443532115,46.3847900412,111.6975425174,3.2577995103,New York City Benchmarking and Audit Ordinances
10050,1006460049,2017,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,28307.0,1911,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,4.2944755714,6.0445043314,10.3389799028,19.8313828422,0.6734852701,New York City Benchmarking and Audit Ordinances
10051,1006460049,2018,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,28307.0,1911,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,2.0224488352,4.343007272,6.3654561072,10.9106469782,0.3913677987,New York City Benchmarking and Audit Ordinances
10057,1006467501,2010,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,92379.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,6,Unknown,100.2695970089,17.1910208496,117.4606178585,332.8971065,9.2316938143,New York City Benchmarking and Audit Ordinances
10058,1006467501,2011,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,92379.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,12,Unknown,101.4118743513,15.9890811655,117.4009555168,335.2218206868,9.7639196969,New York City Benchmarking and Audit Ordinances
10059,1006467501,2012,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,92379.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,8,Unknown,113.9481630453,14.5249759431,128.4731389885,373.0484567026,11.3445333148,New York City Benchmarking and Audit Ordinances
10060,1006467501,2013,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,92379.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,11,Unknown,104.320304072,20.1796978498,124.5000019218,348.7544375283,10.5354692405,New York City Benchmarking and Audit Ordinances
10061,1006467501,2014,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,92379.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,9,Unknown,104.2043728197,22.7374499631,126.9418227828,351.0760531151,10.4454461897,New York City Benchmarking and Audit Ordinances
10062,1006467501,2015,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,92379.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,24,Unknown,77.3760537755,30.3821615814,107.758215357,274.8620785157,8.3193391386,New York City Benchmarking and Audit Ordinances
10063,1006467501,2016,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,92379.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,26,Unknown,73.6676763701,31.2242929158,104.8919692859,264.1020113637,7.8966021771,New York City Benchmarking and Audit Ordinances
10064,1006467501,2017,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,92379.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,15,Unknown,87.5000092027,29.0548344929,116.5548436956,305.257605114,8.7242101251,New York City Benchmarking and Audit Ordinances
10065,1006467501,2018,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,92379.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,11,Unknown,83.7165211034,41.3098241891,125.0263452926,306.2451916633,8.8463650637,New York City Benchmarking and Audit Ordinances
10066,1006467501,2019,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,92379.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,24,Unknown,89.0298275497,25.5731172689,114.6029448186,306.4054316385,8.4328020116,New York City Benchmarking and Audit Ordinances
10067,1006467501,2020,10014,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,92379.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,39,Unknown,68.3087878594,30.1005105808,98.4092984401,246.0951299882,7.0266873828,New York City Benchmarking and Audit Ordinances
10090,1006720001,2015,10001,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,1923121.0,1931,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,79,Unknown,56.5677789151,29.57947065345,86.9818644143,209.5398682517,6.5272802757,New York City Benchmarking and Audit Ordinances
10091,1006720001,2016,10001,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,1923121.0,1931,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,67,Unknown,67.4219724858,29.57947065345,94.3170106865,239.9447837162,7.1383540948,New York City Benchmarking and Audit Ordinances
10092,1006720001,2017,10001,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,1923121.0,1931,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,66,Unknown,64.6523448603,29.57947065345,91.3208910932,230.9993946918,6.7285857569,New York City Benchmarking and Audit Ordinances
10093,1006720001,2019,10001,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,1923121.0,1931,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,68,Unknown,50.160939543,29.57947065345,71.7709895389,180.1959026607,5.1336690966,New York City Benchmarking and Audit Ordinances
10094,1006720001,2020,10001,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,1923121.0,1931,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,92,Unknown,62.0033526786,29.57947065345,87.0948555901,221.0366054678,6.2596075999,New York City Benchmarking and Audit Ordinances
10129,1006900012,2010,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,183258.0,2007,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,74,Unknown,78.9796054716,55.6845495585,134.66415503,306.4646762628,9.5097835921,New York City Benchmarking and Audit Ordinances
10130,1006900012,2011,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,183258.0,2007,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,43,Unknown,78.4809295803,49.7209265898,128.2018561701,298.6157900971,9.5500804852,New York City Benchmarking and Audit Ordinances
10131,1006900012,2012,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,183258.0,2007,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,42,Unknown,68.5366497747,29.57947065345,150.1995647874,299.2782088997,11.5788929139,New York City Benchmarking and Audit Ordinances
