YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,ENERGYSTARScore,Electricity(kWh),NaturalGas(kBtu),GHGEmissionsIntensity
2010.0,4.0,1.0,157724.0,62.8,443576.0,864970.0,0.4
2008.0,2.0,1.0,91327.0,76.4,3127286.0,6247664.0,6.14
2017.0,6.0,1.0,80674.0,89.0,448711.0,1124040.0,1.32
1927.0,8.0,1.0,226061.0,73.0,2120619.0,4216190.4,1.65
1997.0,5.0,1.0,217146.0,41.0,1445054.0,2358515.0,0.96
1965.0,1.0,1.0,32822.0,43.0,1583489.0,3740900.0,7.0
1989.0,1.0,1.0,23792.0,81.4,805291.0,651682.4,0.67
1992.0,4.0,1.0,94711.0,59.0,789200.0,1617838.0,1.07
1988.0,4.0,1.0,24711.0,69.0,196751.0,341725.4,0.16
2013.0,4.0,1.0,61558.0,99.0,318764.0,252210.0,0.32
1987.0,3.0,1.0,34023.0,90.0,216120.0,1245633.2,0.17
1928.0,3.0,1.0,27996.0,87.0,159854.0,451740.0,1.14
1988.0,55.0,1.0,1413575.0,87.0,12773040.0,1371084.0,0.43
1971.0,4.0,1.0,26254.0,95.0,180735.0,465182.0,0.14
1908.0,11.0,1.0,177364.0,60.0,1205639.0,1368471.4,3.02
1929.0,3.0,1.0,32908.0,100.0,96056.0,1027694.8,0.06
1900.0,1.0,1.0,20880.0,97.0,137373.0,364588.4,0.13
1923.0,6.0,1.0,39251.0,83.0,336047.0,50929.0,0.24
2003.0,7.0,1.0,116947.0,53.8,1542763.0,5185094.0,2.61
2014.0,26.0,1.0,619416.0,89.0,3654376.0,11384827.0,1.38
1902.0,4.0,1.0,27838.0,64.0,379905.0,601141.6,0.27
1967.0,1.0,1.0,51040.0,41.0,270515.0,997790.0,1.14
1909.0,6.0,1.0,51976.0,42.0,487498.0,2630770.0,2.87
2005.0,4.0,1.0,32038.0,77.0,254006.0,170306.0,0.49
1985.0,3.0,1.0,45235.0,68.0,302650.0,1763197.4,0.13
1968.0,2.0,1.0,91907.0,63.0,879038.0,701500.0,0.59
2009.0,6.0,1.0,436301.0,91.0,1697002.0,1681367.0,0.43
1967.0,6.0,1.0,51568.0,80.0,334168.0,482526.0,0.62
1906.0,10.0,1.0,65535.0,82.0,498333.0,0.0,0.15
1988.0,3.0,1.0,65689.0,73.0,405830.0,979306.0,0.17
1988.0,2.0,1.0,54528.0,46.0,634243.0,1530410.2,0.23
2008.0,7.0,1.0,124642.0,60.0,1456008.0,2239407.4,0.23
2014.0,8.0,1.0,303912.0,100.0,1454239.0,3011233.0,0.84
1969.0,3.0,1.0,24180.0,84.0,150008.0,370451.8,0.12
1982.0,21.0,1.0,185506.0,1.0,3177144.0,617798.0,0.52
1994.0,2.0,1.0,54170.0,45.0,644884.0,2168720.0,2.36
1941.0,2.0,1.0,22324.0,65.0,42108.0,451460.0,1.11
1999.0,2.0,1.0,97288.0,65.0,2376581.0,5961883.0,6.04
1995.0,5.0,1.0,63861.0,40.0,584808.0,2487761.0,3.05
2013.0,13.0,1.0,161722.0,98.0,971430.0,886690.0,0.41
1985.0,1.0,1.0,22803.0,65.0,119367.0,545010.0,1.37
1923.0,3.0,1.0,26008.0,84.0,69965.0,855624.0,1.8
1973.0,1.0,1.0,56572.0,70.0,387350.0,1134192.0,1.2
1965.0,3.0,1.0,39967.0,71.0,301595.0,90561.0,0.15
1971.0,5.0,1.0,84459.0,85.4,823890.0,1073856.0,0.57
1968.0,3.0,1.0,68815.0,78.0,504175.0,893094.8,0.14
1925.0,3.0,1.0,51360.0,74.0,225604.0,1074510.0,1.2
1965.0,1.0,1.0,152365.0,61.0,283207.0,120481.0,0.08
1967.0,6.0,1.0,71000.0,8.0,1093614.0,1672297.8,0.3
1918.0,6.0,1.0,117182.0,71.0,1080412.0,1899412.6,0.64
1962.0,4.0,1.0,21540.0,66.0,255308.0,766925.8,0.23
1999.0,4.0,1.0,28844.0,66.8,257022.0,401049.0,0.18
2001.0,6.0,1.0,142063.0,58.8,1118839.0,166630.0,0.32
1973.0,2.0,1.0,156188.0,67.2,1805517.0,31700.0,0.24
1999.0,5.0,1.0,80083.0,96.0,443640.0,336601.0,0.16
1918.0,2.0,1.0,28309.0,92.0,72588.0,398159.0,0.8
1928.0,3.0,1.0,28058.0,82.4,126792.0,297399.0,0.76
2017.0,37.0,1.0,424994.0,89.0,2962350.0,6515380.0,0.95
2004.0,6.0,1.0,40128.0,85.6,176864.0,1014556.0,1.43
1929.0,2.0,1.0,58320.0,93.0,106038.0,687945.0,0.66
1929.0,4.0,1.0,41420.0,100.0,62489.0,711694.8,0.03
1984.0,4.0,1.0,42720.0,67.0,407947.0,580801.6,0.19
2008.0,5.0,1.0,40505.0,98.0,221295.0,640576.8,0.17
2017.0,7.0,1.0,25000.0,100.0,162493.0,347468.4,0.13
1957.0,1.0,1.0,23562.0,89.0,133499.0,927280.0,0.11
2001.0,3.0,1.0,62078.0,67.0,355875.0,1057662.0,1.02
1915.0,2.0,1.0,43200.0,58.0,210248.0,679134.0,0.93
1928.0,6.0,1.0,46580.0,74.4,232299.0,736500.8,0.1
1961.0,2.0,1.0,20144.0,32.0,263784.0,803397.4,0.26
1987.0,3.0,1.0,22646.0,53.0,236548.0,1016507.4,0.21
1959.0,2.0,1.0,26211.0,77.0,86774.0,1092278.0,2.27
2002.0,5.0,1.0,560516.0,63.0,5613796.0,9011800.0,1.66
1969.0,2.0,1.0,41790.0,62.0,328102.0,1124160.0,1.58
1944.0,4.0,1.0,99122.0,75.6,3686418.0,2194360.0,1.91
1995.0,3.0,1.0,21005.0,36.0,167680.0,453258.0,1.44
1980.0,2.0,1.0,33576.0,64.0,114339.0,885108.0,1.46
2008.0,5.0,1.0,287224.0,76.0,5101848.0,3635421.0,1.6
1997.0,4.0,1.0,98475.0,81.0,229376.0,299900.0,0.21
2000.0,5.0,1.0,44520.0,52.0,373757.0,625921.8,0.17
2007.0,4.0,1.0,83175.0,55.0,608422.0,427304.0,0.68
1930.0,4.0,1.0,41241.0,76.0,83956.0,1984556.0,3.04
1969.0,1.0,1.0,25920.0,13.0,317022.0,359890.0,0.98
2009.0,25.0,1.0,758043.0,94.0,5650954.0,861446.8,0.21
2010.0,4.0,1.0,88449.0,68.0,890902.0,850584.0,0.71
1911.0,5.0,1.0,30985.0,95.0,340016.0,1250217.8,0.22
1960.0,4.0,1.0,24948.0,84.4,176274.0,469201.6,0.14
2001.0,4.0,1.0,92092.0,8.0,1547736.0,1345707.8,0.44
1926.0,3.0,1.0,57620.0,52.0,599899.0,813398.0,0.24
1996.0,4.0,1.0,43540.0,43.8,637536.0,2272620.0,3.06
1969.0,5.0,1.0,27918.0,78.0,220772.0,107280.0,0.36
2008.0,6.0,1.0,75638.0,87.0,444581.0,1616511.2,0.18
1978.0,2.0,1.0,27500.0,68.0,102501.0,600210.8,0.07
1930.0,21.0,1.0,305548.0,74.0,3963773.0,2984373.0,5.41
1923.0,4.0,1.0,24680.0,92.8,145315.0,292037.0,0.74
1973.0,5.0,1.0,32441.0,80.0,221646.0,1349048.8,0.14
1961.0,3.0,1.0,43752.0,39.0,439041.0,1019804.2,0.2
1979.0,1.0,1.0,30004.0,35.0,295216.0,261174.2,0.19
1972.0,1.0,1.0,66704.0,90.4,74243.0,350478.0,0.3
1908.0,10.0,1.0,132998.0,90.6,222509.0,2337200.2,1.38
1910.0,7.0,1.0,122356.0,94.0,1014800.0,242160.0,0.27
1929.0,4.0,1.0,41137.0,91.0,104758.0,1065801.0,1.66
1994.0,6.0,1.0,32989.0,82.0,236647.0,455400.0,0.87
1990.0,7.0,1.0,282863.0,88.0,2384467.0,9095210.0,2.22
1908.0,11.0,1.0,177364.0,81.0,1308302.0,2451390.0,0.94
2007.0,3.0,1.0,32881.0,55.4,432894.0,485402.0,1.04
1961.0,3.0,1.0,29392.0,63.0,215677.0,19729.0,0.21
1980.0,1.0,1.0,30630.0,69.0,1415249.0,0.0,0.91
1927.0,3.0,1.0,22059.0,50.0,90692.0,1554180.0,3.82
1910.0,8.0,1.0,61721.0,93.0,742846.0,362488.0,0.55
1962.0,1.0,1.0,31569.0,26.0,200429.0,2239975.0,3.89
2000.0,3.0,1.0,50499.0,11.0,977344.0,103.0,0.52
1979.0,3.0,1.0,24552.0,84.0,178472.0,468244.4,0.14
1925.0,3.0,1.0,20565.0,65.0,235144.0,887700.2,0.23
1904.0,3.0,1.0,25536.0,56.0,49324.0,1636846.0,3.44
1990.0,3.0,1.0,28033.0,100.0,118523.0,120280.0,0.31
1979.0,1.0,1.0,30610.0,40.2,517028.0,2389920.0,4.47
1990.0,10.0,1.0,284970.0,87.0,976602.0,8282652.0,1.61
1961.0,3.0,1.0,22960.0,84.6,113020.0,1606229.0,3.81
1962.0,1.0,1.0,29000.0,29.6,484121.0,704785.0,1.62
1909.0,6.0,1.0,51218.0,77.0,436598.0,4796.0,0.17
1969.0,1.0,1.0,35017.0,72.0,195973.0,645450.0,1.09
1999.0,7.0,1.0,72763.0,45.4,700501.0,431380.0,0.5
1985.0,4.0,1.0,22984.0,74.0,168822.0,851226.8,0.16
1980.0,6.0,1.0,62538.0,80.0,606831.0,2097552.6,0.19
1977.0,1.0,1.0,22320.0,21.0,201494.0,659534.8,0.18
1910.0,3.0,1.0,24682.0,7.0,245140.0,316690.0,0.88
1961.0,1.0,1.0,29740.0,59.0,346185.0,262414.0,0.7
1910.0,3.0,1.0,22704.0,78.0,54802.0,1140607.0,2.71
1964.0,3.0,1.0,191330.0,54.0,1712848.0,225617.0,0.24
1900.0,2.0,1.0,71919.0,37.0,1577112.0,725328.8,0.55
1999.0,6.0,1.0,65712.0,98.0,321090.0,407600.0,0.63
1956.0,2.0,1.0,52784.0,38.0,1462546.0,558642.0,1.11
1949.0,1.0,1.0,22405.0,46.4,335447.0,1938080.0,4.88
1997.0,4.0,1.0,241066.0,92.0,926439.0,4456470.0,1.06
1974.0,4.0,1.0,23888.0,70.0,193697.0,487288.4,0.16
1989.0,3.0,1.0,48924.0,71.0,393720.0,939178.0,1.18
1951.0,1.0,3.0,57310.0,92.0,102290.0,403680.0,0.41
1985.0,2.0,1.0,24150.0,100.0,98618.0,316046.0,0.08
2005.0,3.0,1.0,166017.0,84.0,837264.0,1077884.0,0.44
2003.0,4.0,1.0,42984.0,73.0,335178.0,124380.0,0.37
1968.0,7.0,1.0,40248.0,85.0,381442.0,533652.6,0.19
1977.0,4.0,1.0,22394.0,74.0,240116.0,1668760.0,0.27
1968.0,2.0,1.0,38745.0,76.0,659900.0,638800.0,1.21
2009.0,5.0,1.0,184482.0,95.0,1491617.0,123500.0,0.3
2007.0,6.0,1.0,113462.0,94.0,695782.0,810650.0,0.5
1996.0,1.0,1.0,25735.0,94.0,139026.0,446300.0,1.03
1960.0,1.0,1.0,44476.0,33.0,272891.0,437016.0,0.64
2016.0,3.0,1.0,139061.0,74.0,989561.0,2097539.0,0.94
2014.0,7.0,1.0,278554.0,100.0,1228136.0,3221716.0,0.81
2009.0,7.0,1.0,142586.0,73.0,951034.0,2457480.0,1.35
2007.0,6.0,1.0,91520.0,50.0,961373.0,145633.0,0.29
1916.0,3.0,1.0,20340.0,86.0,89911.0,672039.0,1.84
2001.0,4.0,1.0,39235.0,79.0,194527.0,587562.2,0.14
2004.0,6.0,1.0,139282.0,45.0,2510556.0,3477401.0,0.57
1950.0,1.0,1.0,61183.0,77.0,191602.0,1805416.0,1.63
1926.0,3.0,1.0,25958.0,96.0,126941.0,341738.0,0.79
2001.0,4.0,1.0,51390.0,98.0,344192.0,1373278.0,1.55
1989.0,3.0,5.0,74936.0,24.0,939770.0,6285200.0,4.69
1987.0,4.0,1.0,23098.0,93.0,141033.0,496010.6,0.12
1966.0,1.0,1.0,115620.0,71.0,408292.0,1637090.0,0.82
1968.0,4.0,1.0,20278.0,81.0,156520.0,498952.2,0.15
1983.0,2.0,1.0,23687.0,92.0,161344.0,675351.2,0.13
1911.0,3.0,1.0,25200.0,90.8,48871.0,767830.0,1.65
2008.0,3.0,1.0,175918.0,63.2,3710755.0,12326379.0,6.25
2011.0,6.0,1.0,153767.0,99.0,814736.0,1400420.0,0.86
1984.0,4.0,1.0,24620.0,47.0,230794.0,492195.2,0.19
1928.0,3.0,1.0,35070.0,95.0,84010.0,1698181.0,3.24
1969.0,4.0,1.0,34678.0,67.0,315722.0,651601.6,0.18
2002.0,4.0,1.0,93114.0,99.0,417894.0,555440.0,1.87
1970.0,1.0,1.0,44000.0,11.0,293746.0,3581881.0,4.45
1900.0,1.0,1.0,43728.0,69.6,124998.0,10295074.0,12.53
1945.0,1.0,1.0,22972.0,18.0,153287.0,841925.2,0.13
2018.0,1.0,1.0,24930.0,96.0,172155.0,311589.2,0.14
1975.0,3.0,1.0,130680.0,7.0,1030428.0,1597770.4,0.16
1979.0,1.0,1.0,42900.0,68.0,121167.0,2242314.8,0.06
1948.0,2.0,1.0,30720.0,85.2,211241.0,1263457.0,2.32
2001.0,6.0,1.0,226592.0,49.0,3434880.0,243618.0,0.61
1968.0,1.0,1.0,48139.0,98.0,144577.0,559770.0,0.68
2014.0,4.0,1.0,122941.0,96.0,601094.0,1091292.6,0.1
1923.0,3.0,1.0,67743.0,26.0,431869.0,1888446.0,1.6
1910.0,3.0,3.0,73549.0,90.0,271858.0,1901370.0,1.44
1994.0,4.0,1.0,191276.0,21.0,2346217.0,417567.0,0.71
1970.0,2.0,1.0,30984.0,73.0,341127.0,1563806.2,0.22
2006.0,4.0,1.0,29588.0,73.8,231186.0,566870.0,1.17
1965.0,11.0,1.0,66150.0,29.0,748829.0,2301270.6,0.27
1992.0,4.0,1.0,21888.0,83.2,149462.0,236820.0,0.71
1970.0,7.0,1.0,257903.0,99.0,1374299.0,76170.0,0.15
1964.0,4.0,1.0,49243.0,65.2,2231938.0,790105.0,1.75
2004.0,6.0,1.0,40128.0,92.2,157820.0,1064223.0,1.48
1907.0,3.0,1.0,25600.0,45.0,71596.0,1080249.0,2.29
1968.0,2.0,1.0,23500.0,27.0,354920.0,597735.0,1.65
2018.0,6.0,1.0,35260.0,95.0,209425.0,304610.0,0.69
2019.0,6.0,1.0,30000.0,65.0,423050.0,990208.6,0.28
1963.0,3.0,1.0,21094.0,71.0,199681.0,741094.8,0.19
1953.0,4.0,1.0,33910.0,61.0,397374.0,665790.0,1.27
1979.0,3.0,2.0,34030.0,49.0,459720.0,188631.0,0.56
1924.0,4.0,1.0,51150.0,66.0,141654.0,3077095.0,3.24
1994.0,6.0,1.0,97517.0,88.2,580407.0,161028.0,0.31
1949.0,18.0,1.0,393841.0,83.0,2067372.0,13013650.0,2.24
1998.0,6.0,1.0,69452.0,89.0,647816.0,675391.0,1.86
1974.0,23.0,1.0,169565.0,46.0,1744092.0,1073390.0,0.54
1947.0,2.0,1.0,22612.0,64.0,45114.0,723500.0,1.74
2001.0,12.0,1.0,162865.0,42.0,1305136.0,2979209.0,1.13
2001.0,4.0,1.0,51390.0,84.0,424105.0,2635202.0,2.88
1965.0,1.0,1.0,30800.0,54.0,170928.0,631105.8,0.11
1914.0,5.0,2.0,257970.0,56.0,746070.0,221900.0,0.1
1997.0,7.0,1.0,73830.0,85.0,527266.0,117049.0,0.28
1914.0,4.0,1.0,20928.0,65.0,94304.0,722399.0,1.92
1970.0,1.0,1.0,44000.0,21.0,267276.0,2623640.0,3.28
1980.0,2.0,1.0,26930.0,98.0,249200.0,1244237.0,0.24
1963.0,1.0,1.0,23260.0,68.2,225411.0,840341.0,2.11
1980.0,1.0,1.0,39840.0,2.0,220429.0,599435.8,0.11
1999.0,42.0,1.0,947987.0,81.4,11300350.0,17723839.0,2.29
1949.0,3.0,1.0,21112.0,96.0,65182.0,611345.0,1.6
2006.0,6.0,1.0,48179.0,97.6,191342.0,144310.0,0.28
2009.0,4.0,1.0,291176.0,90.0,2283915.0,356345.0,0.34
1970.0,1.0,1.0,43615.0,90.0,401329.0,1330722.0,1.8
1916.0,3.0,1.0,31774.0,70.0,443511.0,163206.0,0.55
1963.0,4.0,1.0,22984.0,49.0,189260.0,1188018.8,0.16
1967.0,1.0,1.0,51040.0,39.0,274369.0,1057060.0,1.2
1967.0,4.0,1.0,21440.0,90.0,141041.0,549922.0,0.13
1925.0,2.0,1.0,25821.0,82.0,60128.0,0.0,0.05
1940.0,2.0,1.0,20671.0,100.0,12487.0,140560.0,0.37
1924.0,2.0,1.0,21528.0,99.0,26608.0,143321.0,0.38
1923.0,3.0,1.0,24650.0,92.0,138816.0,478379.0,1.14
1989.0,7.0,1.0,47415.0,69.4,435906.0,995178.4,0.18
1952.0,3.0,1.0,66462.0,100.0,2186038.0,2364216.4,0.81
2005.0,4.0,1.0,66013.0,36.0,513002.0,1599459.6,0.15
1966.0,2.0,1.0,21300.0,58.0,185151.0,605553.6,0.17
1968.0,3.0,1.0,41567.0,87.0,289968.0,665259.8,0.14
1930.0,3.0,1.0,25380.0,69.0,57880.0,1050582.0,2.41
1924.0,2.0,1.0,179161.0,63.0,2334551.0,1410580.0,0.68
1983.0,28.0,1.0,460902.0,37.0,6055088.0,12308269.0,2.05
1992.0,5.0,1.0,21620.0,72.0,234242.0,1158305.0,3.05
2014.0,32.0,1.0,434839.0,90.0,1903543.0,3152080.0,0.47
1969.0,20.0,1.0,265851.0,75.0,1881420.0,4597684.0,3.56
2001.0,1.0,1.0,46340.0,47.2,457150.0,1123598.2,0.2
1967.0,2.0,1.0,24000.0,77.0,302192.0,958648.4,0.25
1987.0,6.0,1.0,229383.0,74.4,1887029.0,5292013.0,2.42
1970.0,1.0,1.0,43615.0,88.0,404475.0,1853342.0,2.44
2014.0,6.0,1.0,123075.0,99.0,492910.0,1011211.0,0.69
1968.0,12.0,1.0,190642.0,91.0,1836982.0,2042843.4,1.17
2017.0,8.0,1.0,77757.0,99.0,346082.0,861132.0,0.73
2016.0,8.0,1.0,245889.0,99.0,1216276.0,2353340.0,0.61
1910.0,3.0,1.0,38460.0,72.0,424622.0,516834.0,0.93
1954.0,2.0,1.0,21900.0,39.0,194897.0,446498.0,1.26
2004.0,5.0,1.0,26583.0,59.0,289849.0,636313.2,0.22
1980.0,33.0,1.0,353111.0,76.0,3931690.0,7486630.0,1.61
1989.0,2.0,3.0,139557.0,62.2,1488223.0,2579750.0,1.19
1988.0,3.0,1.0,31499.0,94.0,195549.0,335943.8,0.15
1962.0,1.0,1.0,389000.0,99.0,29888630.0,2953280.0,1.52
1987.0,4.0,1.0,32288.0,96.0,191762.0,335495.8,0.16
1917.0,3.0,1.0,22160.0,95.0,119913.0,261150.0,0.73
2007.0,6.0,1.0,91520.0,46.0,992992.0,127408.0,0.29
2009.0,39.0,1.0,675497.0,57.0,5991291.0,8888660.0,2.22
1979.0,3.0,1.0,24552.0,73.0,196239.0,341725.4,0.16
2007.0,6.0,1.0,182494.0,92.0,915134.0,3759380.0,1.19
1919.0,4.0,1.0,47686.0,63.0,350084.0,1024791.2,1.45
2000.0,5.0,1.0,251044.0,30.0,4303423.0,6152053.6,0.64
1910.0,6.0,1.0,74725.0,62.0,551028.0,1667850.0,1.59
1958.0,4.0,1.0,21056.0,93.0,145815.0,315438.0,0.14
1928.0,8.0,1.0,63837.0,77.2,461984.0,992089.0,0.97
2002.0,12.0,1.0,205779.0,85.2,1570657.0,5386552.0,1.54
1998.0,3.0,1.0,37639.0,30.4,1208489.0,0.0,0.87
1965.0,11.0,1.0,66150.0,37.0,708677.0,1983511.6,0.26
2016.0,5.0,1.0,213576.0,100.0,643454.0,2072811.0,0.77
1995.0,2.0,1.0,31680.0,79.0,395763.0,1042568.0,1.99
1990.0,3.0,1.0,36885.0,91.0,257229.0,842424.8,0.19
2015.0,7.0,1.0,208136.0,100.0,582876.0,1604062.0,0.65
1906.0,3.0,1.0,32160.0,88.6,936101.0,2125535.2,0.58
1946.0,1.0,1.0,23000.0,90.8,76389.0,450480.0,1.1
1988.0,4.0,1.0,34795.0,97.0,319769.0,593207.2,0.36
1987.0,4.0,1.0,43380.0,86.0,224091.0,858131.4,0.14
1997.0,5.0,1.0,95420.0,99.0,118033.0,1274130.0,0.9
2015.0,7.0,1.0,208136.0,100.0,783928.0,2078672.0,0.84
1946.0,1.0,1.0,188681.0,36.0,1033972.0,1188370.0,0.11
1987.0,4.0,1.0,36538.0,79.0,280328.0,323448.2,0.15
1972.0,3.0,1.0,20368.0,32.0,171995.0,546788.8,0.17
1985.0,7.0,1.0,71150.0,78.0,670922.0,2503670.0,2.54
1963.0,4.0,1.0,34735.0,76.0,229588.0,296084.2,0.16
1985.0,12.0,1.0,193500.0,81.4,4318588.0,2102330.4,0.55
1981.0,5.0,1.0,82082.0,24.0,721387.0,173771.0,0.29
1983.0,29.0,1.0,500000.0,82.0,5877986.0,6075975.4,0.23
1908.0,3.0,1.0,29970.0,100.0,7727.0,567774.0,1.01
2016.0,5.0,1.0,30669.0,88.0,439853.0,647473.0,1.4
1990.0,4.0,1.0,47038.0,80.0,356641.0,1183334.2,0.22
1982.0,17.0,1.0,76855.0,12.0,851069.0,446403.2,0.22
1905.0,2.0,1.0,33640.0,58.0,306526.0,540899.6,0.18
1918.0,5.0,1.0,32760.0,97.0,184837.0,573310.0,1.04
2000.0,5.0,1.0,294707.0,81.0,3306736.0,4057870.0,1.26
2015.0,6.0,2.0,271922.0,60.0,1945582.0,4383530.0,1.38
2007.0,6.0,1.0,91520.0,35.0,985246.0,56479.0,0.25
1969.0,2.0,1.0,52088.0,79.8,123228.0,964930.0,1.03
1994.0,6.0,1.0,77577.0,90.0,386851.0,736878.0,0.96
1972.0,1.0,1.0,26366.0,88.0,94901.0,564230.0,1.21
2013.0,6.0,1.0,83296.0,91.0,404244.0,652440.0,0.51
2013.0,4.0,1.0,62381.0,96.0,853429.0,1860547.0,0.57
1994.0,4.0,1.0,26964.0,87.0,136594.0,218163.0,0.63
2014.0,5.0,1.0,118344.0,91.0,676731.0,1339247.6,0.13
1928.0,4.0,1.0,22553.0,77.0,202529.0,380177.6,0.18
1999.0,3.0,1.0,31357.0,39.0,610093.0,203717.0,0.73
1977.0,3.0,1.0,30358.0,91.0,188322.0,214620.6,0.15
1985.0,4.0,1.0,114030.0,10.0,1125090.0,4114489.6,0.2
1956.0,2.0,1.0,52784.0,72.6,871254.0,313340.0,0.64
1967.0,1.0,1.0,114000.0,47.0,2465598.0,9656914.0,4.92
1997.0,7.0,1.0,73830.0,87.0,489213.0,198154.0,0.34
2003.0,8.0,1.0,201197.0,98.0,950169.0,1624740.0,0.7
1906.0,3.0,1.0,87262.0,82.8,343098.0,3076732.0,1.95
2007.0,1.0,1.0,35289.0,67.0,136105.0,344930.0,0.59
2010.0,7.0,1.0,165914.0,99.0,829154.0,1210280.0,0.65
1950.0,3.0,1.0,45760.0,31.0,244473.0,1224354.0,1.52
2000.0,7.0,1.0,351530.0,23.0,7849324.0,15927728.0,4.97
1904.0,7.0,1.0,204504.0,93.0,1373180.0,3564291.0,0.13
1922.0,3.0,1.0,35448.0,97.0,82224.0,1099383.0,1.69
2008.0,7.0,1.0,156605.0,100.0,644083.0,1319090.0,0.72
2003.0,4.0,1.0,258505.0,73.6,7408815.0,14904547.0,5.32
2000.0,4.0,1.0,175885.0,88.0,2049084.0,1068947.6,0.39
1991.0,2.0,1.0,64414.0,67.0,672678.0,3325638.0,0.21
2014.0,12.0,1.0,480702.0,95.0,3410184.0,2335979.0,0.6
1907.0,3.0,1.0,26684.0,91.0,198287.0,517259.2,0.15
1982.0,3.0,1.0,25859.0,81.0,182349.0,209096.0,0.57
1927.0,3.0,1.0,25800.0,92.2,147714.0,317950.0,0.77
1994.0,1.0,1.0,20050.0,42.8,261223.0,1089769.0,3.14
1989.0,4.0,1.0,29280.0,98.0,118180.0,322094.0,0.79
1990.0,4.0,1.0,24538.0,79.2,161384.0,219651.0,0.75
2009.0,17.0,1.0,413264.0,91.0,3995059.0,2382073.4,0.29
2009.0,6.0,1.0,36389.0,55.0,436026.0,682640.4,0.24
1953.0,1.0,1.0,26094.0,58.0,123310.0,741441.4,0.09
1908.0,7.0,1.0,159840.0,19.0,2313842.0,2513637.0,1.28
1999.0,6.0,1.0,91100.0,85.0,1134756.0,1344220.8,0.45
2016.0,6.0,1.0,112302.0,80.0,900078.0,848840.0,0.77
1979.0,3.0,1.0,102298.0,72.0,719381.0,135370.0,0.21
1930.0,3.0,1.0,38500.0,37.0,72329.0,2340590.0,3.96
1990.0,3.0,1.0,32235.0,65.0,199189.0,391528.6,0.18
1974.0,1.0,1.0,43380.0,86.0,116200.0,1955646.6,0.05
2000.0,4.0,1.0,35837.0,61.0,314575.0,1150036.2,0.17
1930.0,4.0,1.0,41241.0,96.0,117652.0,1026870.0,1.62
1956.0,2.0,1.0,21562.0,25.0,71714.0,768811.0,1.96
1978.0,4.0,1.0,20844.0,80.2,148637.0,806108.6,0.14
2012.0,6.0,1.0,57495.0,97.0,288342.0,523336.0,0.71
1923.0,7.0,1.0,100234.0,92.0,266356.0,4075128.0,2.21
1992.0,6.0,1.0,63102.0,94.0,423338.0,2362044.2,0.2
2002.0,6.0,1.0,25800.0,89.0,199191.0,477620.4,0.15
2008.0,5.0,1.0,436497.0,85.0,9185619.0,16138730.0,3.67
2017.0,7.0,1.0,54502.0,100.0,258686.0,524886.0,0.6
1962.0,2.0,1.0,22364.0,84.0,197148.0,1600.0,0.18
2000.0,4.0,10.0,1012278.0,86.4,11705200.0,6539996.0,0.57
1949.0,3.0,4.0,159820.0,99.0,686606.0,1698110.0,0.65
1962.0,3.0,1.0,30891.0,59.0,291715.0,409951.4,0.19
1983.0,3.0,1.0,59301.0,56.0,588720.0,2955041.0,0.2
1999.0,6.0,1.0,91100.0,11.0,1588673.0,2729225.0,0.63
1978.0,7.0,1.0,100536.0,59.0,1032654.0,1241377.0,0.86
2002.0,6.0,1.0,66459.0,96.0,358375.0,672910.0,0.64
2017.0,37.0,1.0,424994.0,95.0,2371074.0,5299379.0,0.77
1981.0,3.0,1.0,47419.0,75.0,387346.0,1207575.4,0.16
1955.0,2.0,1.0,26225.0,90.2,82434.0,37100.0,0.14
2008.0,7.0,1.0,156605.0,100.0,598664.0,1359010.0,0.74
1950.0,1.0,1.0,61183.0,90.0,198415.0,2035614.0,1.83
1928.0,3.0,1.0,35070.0,60.0,80382.0,2109286.0,4.01
1910.0,7.0,1.0,122356.0,67.8,1363914.0,166069.0,0.29
2018.0,1.0,1.0,67300.0,94.0,1166510.0,2527332.0,0.92
2001.0,3.0,1.0,78804.0,66.0,497864.0,1087338.0,0.86
1978.0,13.0,1.0,91600.0,25.0,1253435.0,1726020.4,0.31
1969.0,23.0,1.0,146102.0,16.0,1051310.0,1740520.0,0.77
1986.0,3.0,1.0,24664.0,63.0,216552.0,449710.2,0.17
1969.0,3.0,2.0,37824.0,82.0,407712.0,494040.0,0.91
1970.0,2.0,1.0,39170.0,76.0,226834.0,1153279.0,1.68
1978.0,2.0,1.0,28492.0,13.0,374054.0,594697.0,1.37
1990.0,4.0,1.0,25490.0,88.0,206477.0,362423.2,0.16
1993.0,4.0,1.0,31379.0,78.0,255888.0,455935.4,0.2
1983.0,4.0,1.0,52228.0,56.0,515750.0,872655.6,0.2
2013.0,7.0,1.0,88974.0,95.0,555634.0,1079309.0,0.8
1912.0,3.0,1.0,34976.0,93.4,170823.0,208780.0,0.41
2002.0,4.0,1.0,24090.0,100.0,37168.0,401842.0,0.03
1978.0,4.0,1.0,31900.0,85.0,234135.0,1283315.6,0.17
1990.0,1.0,1.0,29619.0,55.0,123246.0,914986.0,1.72
1992.0,4.0,1.0,21232.0,90.4,125268.0,74005.0,0.3
1930.0,4.0,1.0,32693.0,61.0,83982.0,1851336.0,3.69
1927.0,4.0,1.0,22795.0,93.0,59248.0,857268.0,2.04
